id,week_offset,week_label,rank,title,artist,likes,crawled_at
457,0,2026.04.27 ~ 2026.05.03,57,봄날,방탄소년단,509159,2026-05-26 15:47:04
458,0,2026.04.27 ~ 2026.05.03,58,Hooligan,방탄소년단,31309,2026-05-26 15:47:04
459,0,2026.04.27 ~ 2026.05.03,59,STYLE,Hearts2Hearts (하츠투하츠),60830,2026-05-26 15:47:04
460,0,2026.04.27 ~ 2026.05.03,60,Love wins all,아이유,223529,2026-05-26 15:47:04
461,0,2026.04.27 ~ 2026.05.03,61,REBEL HEART,IVE (아이브),120777,2026-05-26 15:47:04
462,0,2026.04.27 ~ 2026.05.03,62,다정히 내 이름을 부르면,"경서예지\, 전건호",223789,2026-05-26 15:47:04
463,0,2026.04.27 ~ 2026.05.03,63,ONE MORE TIME,ALLDAY PROJECT,61413,2026-05-26 15:47:04
464,0,2026.04.27 ~ 2026.05.03,64,REDRED,CORTIS (코르티스),44342,2026-05-26 15:47:04
465,0,2026.04.27 ~ 2026.05.03,65,Seven (feat. Latto) - Clean Ver.,정국,231559,2026-05-26 15:47:04
466,0,2026.04.27 ~ 2026.05.03,66,오늘만 I LOVE YOU,BOYNEXTDOOR,186448,2026-05-26 15:47:04
467,0,2026.04.27 ~ 2026.05.03,67,OVERDRIVE,TWS (투어스),44529,2026-05-26 15:47:04
468,0,2026.04.27 ~ 2026.05.03,68,이 밤을 빌려 말해요,PLAVE,31251,2026-05-26 15:47:04
469,0,2026.04.27 ~ 2026.05.03,69,헤어지자 말해요,박재정,194185,2026-05-26 15:47:04
470,0,2026.04.27 ~ 2026.05.03,70,KISS KISS KISS (Feat. 선우 (THE BOYZ)) (Prod. by Hukky Shibaseki),"NOWIMYOUNG (나우아임영)\, Royal 44",30182,2026-05-26 15:47:04
471,0,2026.04.27 ~ 2026.05.03,71,Die With A Smile,Lady Gaga\, Bruno Mars,136070,2026-05-26 15:47:04
472,0,2026.04.27 ~ 2026.05.03,72,FOCUS,Hearts2Hearts (하츠투하츠),43462,2026-05-26 15:47:04
473,0,2026.04.27 ~ 2026.05.03,73,Sticky,NCT WISH,26050,2026-05-26 15:47:04
474,0,2026.04.27 ~ 2026.05.03,74,사랑은 늘 도망가,임영웅,237669,2026-05-26 15:47:04
475,0,2026.04.27 ~ 2026.05.03,75,Never Ending Story,아이유,86574,2026-05-26 15:47:04
476,0,2026.04.27 ~ 2026.05.03,76,Flashback,엔플라잉 (N.Flying),57623,2026-05-26 15:47:04
477,0,2026.04.27 ~ 2026.05.03,77,Soda Pop,"KPop Demon Hunters Cast\, Danny Chung\, Saja Boys\, Andrew Choi\, Neckwav\, Kevin Woo\, samUIL Lee",116522,2026-05-26 15:47:04
478,0,2026.04.27 ~ 2026.05.03,78,NOT CUTE ANYMORE,아일릿(ILLIT),48184,2026-05-26 15:47:04
479,0,2026.04.27 ~ 2026.05.03,79,하루에 하루만 더 (Stick With You),투모로우바이투게더,27778,2026-05-26 15:47:04
480,0,2026.04.27 ~ 2026.05.03,80,Magnetic,아일릿(ILLIT),146163,2026-05-26 15:47:04
481,0,2026.04.27 ~ 2026.05.03,81,FYA,방탄소년단,26520,2026-05-26 15:47:04
482,0,2026.04.27 ~ 2026.05.03,82,햇빛 bless you,AKMU (악뮤),9357,2026-05-26 15:47:04
483,0,2026.04.27 ~ 2026.05.03,83,인사,범진,163553,2026-05-26 15:47:04
484,0,2026.04.27 ~ 2026.05.03,84,시작의 아이,마크툽 (MAKTUB),85919,2026-05-26 15:47:04
485,0,2026.04.27 ~ 2026.05.03,85,에피소드,이무진,142744,2026-05-26 15:47:04
486,0,2026.04.27 ~ 2026.05.03,86,I AM,IVE (아이브),238663,2026-05-26 15:47:04
487,0,2026.04.27 ~ 2026.05.03,87,눈사람,정승환,309981,2026-05-26 15:47:04
488,0,2026.04.27 ~ 2026.05.03,88,Dynamite,방탄소년단,465799,2026-05-26 15:47:04
489,0,2026.04.27 ~ 2026.05.03,89,Aliens,방탄소년단,25406,2026-05-26 15:47:04
490,0,2026.04.27 ~ 2026.05.03,90,2.0 (TWO POINT O),NCT WISH,24816,2026-05-26 15:47:04
491,0,2026.04.27 ~ 2026.05.03,91,Don't Say You Love Me,NCT WISH,24035,2026-05-26 15:47:04
492,0,2026.04.27 ~ 2026.05.03,92,XOXZ,IVE (아이브),55998,2026-05-26 15:47:04
493,0,2026.04.27 ~ 2026.05.03,93,Hype Boy,NewJeans,315852,2026-05-26 15:47:04
494,0,2026.04.27 ~ 2026.05.03,94,Like Animals,방탄소년단,27031,2026-05-26 15:47:04
495,0,2026.04.27 ~ 2026.05.03,95,봄 내음보다 너를,김나영,129674,2026-05-26 15:47:04
496,0,2026.04.27 ~ 2026.05.03,96,TOO BAD (feat. Anderson .Paak),G-DRAGON,156073,2026-05-26 15:47:04
497,0,2026.04.27 ~ 2026.05.03,97,한번 더 이별,이창섭,33668,2026-05-26 15:47:04
498,0,2026.04.27 ~ 2026.05.03,98,그래 늦지 않았어 (2025),"아샤트리\, 이예은\, 전건호",17337,2026-05-26 15:47:04
499,0,2026.04.27 ~ 2026.05.03,99,Feel The Beat,NCT WISH,20789,2026-05-26 15:47:04
500,0,2026.04.27 ~ 2026.05.03,100,Born Savage,PLAVE,33059,2026-05-26 15:47:04
501,0,2026.05.04 ~ 2026.05.10,1,소문의 낙원,AKMU (악뮤),74300,2026-05-26 15:47:04
502,0,2026.05.04 ~ 2026.05.10,2,기쁨\, 슬픔\, 아름다운 마음,AKMU (악뮤),79259,2026-05-26 15:47:04
503,0,2026.05.04 ~ 2026.05.10,3,RUDE!,Hearts2Hearts (하츠투하츠),63368,2026-05-26 15:47:04
504,0,2026.05.04 ~ 2026.05.10,4,BANG BANG,IVE (아이브),64208,2026-05-26 15:47:04
505,0,2026.05.04 ~ 2026.05.10,5,사랑하게 될 거야,한로로,134530,2026-05-26 15:47:04
506,0,2026.05.04 ~ 2026.05.10,6,404 (New Era),KiiiKiii (키키),66002,2026-05-26 15:47:04
507,0,2026.05.04 ~ 2026.05.10,7,Drowning,WOODZ,300622,2026-05-26 15:47:04
508,0,2026.05.04 ~ 2026.05.10,8,0+0,한로로,106520,2026-05-26 15:47:04
509,0,2026.05.04 ~ 2026.05.10,9,REDRED,CORTIS (코르티스),44341,2026-05-26 15:47:04
510,0,2026.05.04 ~ 2026.05.10,10,캐치 캐치,YENA (최예나),34066,2026-05-26 15:47:04
511,0,2026.05.04 ~ 2026.05.10,11,Good Goodbye,화사 (HWASA),119761,2026-05-26 15:47:04
512,0,2026.05.04 ~ 2026.05.10,12,타임캡슐,다비치,72432,2026-05-26 15:47:04
513,0,2026.05.04 ~ 2026.05.10,13,Popcorn,도경수(D.O.),82182,2026-05-26 15:47:04
514,0,2026.05.04 ~ 2026.05.10,14,너에게 닿기를,10CM,151016,2026-05-26 15:47:04
515,0,2026.05.04 ~ 2026.05.10,15,멸종위기사랑,이찬혁,99361,2026-05-26 15:47:04
516,0,2026.05.04 ~ 2026.05.10,16,SWIM,방탄소년단,60888,2026-05-26 15:47:04
517,0,2026.05.04 ~ 2026.05.10,17,"어떻게 이별까지 사랑하겠어\, 널 사랑하는 거지",AKMU (악뮤),497436,2026-05-26 15:47:04
518,0,2026.05.04 ~ 2026.05.10,18,그대 작은 나의 세상이 되어,카더가든,83793,2026-05-26 15:47:04
519,0,2026.05.04 ~ 2026.05.10,19,어제보다 슬픈 오늘,우디 (Woody),85786,2026-05-26 15:47:04
520,0,2026.05.04 ~ 2026.05.10,20,It′s Me,아일릿(ILLIT),29584,2026-05-26 15:47:04
521,0,2026.05.04 ~ 2026.05.10,21,Golden,"HUNTR/X\, EJAE\, AUDREY NUNA\, REI AMI\, KPop Demon Hunters Cast",192148,2026-05-26 15:47:04
522,0,2026.05.04 ~ 2026.05.10,22,Blue Valentine,NMIXX,116957,2026-05-26 15:47:04
523,0,2026.05.04 ~ 2026.05.10,23,너의 모든 순간,성시경,323979,2026-05-26 15:47:04
524,0,2026.05.04 ~ 2026.05.10,24,뛰어(JUMP),BLACKPINK,97001,2026-05-26 15:47:04
525,0,2026.05.04 ~ 2026.05.10,25,모르시나요(PROD.로코베리),조째즈,107849,2026-05-26 15:47:04
526,0,2026.05.04 ~ 2026.05.10,26,toxic till the end,로제 (ROSÉ),155503,2026-05-26 15:47:04
527,0,2026.05.04 ~ 2026.05.10,27,Body to Body,방탄소년단,46266,2026-05-26 15:47:04
528,0,2026.05.04 ~ 2026.05.10,28,내게 사랑이 뭐냐고 물어본다면,로이킴,97854,2026-05-26 15:47:04
529,0,2026.05.04 ~ 2026.05.10,29,천상연,이창섭,146871,2026-05-26 15:47:04
530,0,2026.05.04 ~ 2026.05.10,30,BLACKHOLE,IVE (아이브),39132,2026-05-26 15:47:04
531,0,2026.05.04 ~ 2026.05.10,31,TICK TOCK (Feat. ZICO) (Prod. by ZICO\, Crush),김하온 (HAON)\, Nosun\, Raf Sandou\, Marv\, 정준혁,39119,2026-05-26 15:47:04
532,0,2026.05.04 ~ 2026.05.10,32,HAPPY,DAY6 (데이식스),214995,2026-05-26 15:47:04
533,0,2026.05.04 ~ 2026.05.10,33,소나기,이클립스 (ECLIPSE),196586,2026-05-26 15:47:04
534,0,2026.05.04 ~ 2026.05.10,34,Whiplash,aespa,153495,2026-05-26 15:47:04
535,0,2026.05.04 ~ 2026.05.10,35,청춘만화,이무진,101491,2026-05-26 15:47:04
536,0,2026.05.04 ~ 2026.05.10,36,한 페이지가 될 수 있게,DAY6 (데이식스),368484,2026-05-26 15:47:04
537,0,2026.05.04 ~ 2026.05.10,37,like JENNIE,제니 (JENNIE),110573,2026-05-26 15:47:04
538,0,2026.05.04 ~ 2026.05.10,38,그대만 있다면 (여름날 우리 X 너드커넥션 (Nerd Connection)),너드커넥션 (Nerd Connection),173241,2026-05-26 15:47:04
539,0,2026.05.04 ~ 2026.05.10,39,HOME SWEET HOME (feat. 태양\, 대성),G-DRAGON,230279,2026-05-26 15:47:04
540,0,2026.05.04 ~ 2026.05.10,40,사랑인가 봐,멜로망스,237136,2026-05-26 15:47:04
541,0,2026.05.04 ~ 2026.05.10,41,모든 날\, 모든 순간 (Every day\, Every Moment),폴킴,437967,2026-05-26 15:47:04
542,0,2026.05.04 ~ 2026.05.10,42,Love Love Love (Feat. Yoong Jin Of Casker),에픽하이 (EPIK HIGH),123779,2026-05-26 15:47:04
543,0,2026.05.04 ~ 2026.05.10,43,나는 반딧불,황가람,158947,2026-05-26 15:47:04
544,0,2026.05.04 ~ 2026.05.10,44,청혼하지 않을 이유를 못 찾았어,이무진,73993,2026-05-26 15:47:04
545,0,2026.05.04 ~ 2026.05.10,45,SPAGHETETI (feat. j-hope of BTS),LE SSERAFIM (르세라핌)\, j-hope,51260,2026-05-26 15:47:04
546,0,2026.05.04 ~ 2026.05.10,46,주저하는 연인들을 위해,잔나비,454223,2026-05-26 15:47:04
547,0,2026.05.04 ~ 2026.05.10,47,예뻤어,DAY6 (데이식스),381251,2026-05-26 15:47:04
548,0,2026.05.04 ~ 2026.05.10,48,첫 만남은 계획대로 되지 않아,TWS (투어스),174982,2026-05-26 15:47:04
549,0,2026.05.04 ~ 2026.05.10,49,2.0,방탄소년단,29895,2026-05-26 15:47:04
550,0,2026.05.04 ~ 2026.05.10,50,사랑은 봄비처럼...이별은 겨울비처럼...,임현정,69381,2026-05-26 15:47:04
551,0,2026.05.04 ~ 2026.05.10,51,Welcome to the Show,DAY6 (데이식스),199563,2026-05-26 15:47:04
552,0,2026.05.04 ~ 2026.05.10,52,Flower,오반(OVAN),87181,2026-05-26 15:47:04
553,0,2026.05.04 ~ 2026.05.10,53,FAMOUS,ALLDAY PROJECT,131650,2026-05-26 15:47:04
554,0,2026.05.04 ~ 2026.05.10,54,눈을 감아도(2026),순순희(지환),13439,2026-05-26 15:47:04
555,0,2026.05.04 ~ 2026.05.10,55,APT.,로제 (ROSÉ)\, Bruno Mars,221041,2026-05-26 15:47:04
556,0,2026.05.04 ~ 2026.05.10,56,달리 표현할 수 없어요,로이킴,41973,2026-05-26 15:47:04
557,0,2026.05.04 ~ 2026.05.10,57,시작의 아이 ❍,"박다혜\, 마크툽 (MAKTUB)",71470,2026-05-26 15:47:04
558,0,2026.05.04 ~ 2026.05.10,58,STYLE,Hearts2Hearts (하츠투하츠),60831,2026-05-26 15:47:04
559,0,2026.05.04 ~ 2026.05.10,59,봄날,방탄소년단,509159,2026-05-26 15:47:04
560,0,2026.05.04 ~ 2026.05.10,60,Seven (feat. Latto) - Clean Ver.,정국,231559,2026-05-26 15:47:04
561,0,2026.05.04 ~ 2026.05.10,61,REBEL HEART,IVE (아이브),120777,2026-05-26 15:47:04
562,0,2026.05.04 ~ 2026.05.10,62,KISS KISS KISS (Feat. 선우 (THE BOYZ)) (Prod. by Hukky Shibaseki),"NOWIMYOUNG (나우아임영)\, Royal 44",30182,2026-05-26 15:47:04
563,0,2026.05.04 ~ 2026.05.10,63,Hooligan,방탄소년단,31309,2026-05-26 15:47:04
564,0,2026.05.04 ~ 2026.05.10,64,OVERDRIVE,TWS (투어스),44529,2026-05-26 15:47:04
565,0,2026.05.04 ~ 2026.05.10,65,다정히 내 이름을 부르면,"경서예지\, 전건호",223789,2026-05-26 15:47:04
566,0,2026.05.04 ~ 2026.05.10,66,Ode to Love,NCT WISH,36143,2026-05-26 15:47:04
567,0,2026.05.04 ~ 2026.05.10,67,Love wins all,아이유,223529,2026-05-26 15:47:04
568,0,2026.05.04 ~ 2026.05.10,68,ONE MORE TIME,ALLDAY PROJECT,61413,2026-05-26 15:47:04
569,0,2026.05.04 ~ 2026.05.10,69,오늘만 I LOVE YOU,BOYNEXTDOOR,186448,2026-05-26 15:47:04
570,0,2026.05.04 ~ 2026.05.10,70,헤어지자 말해요,박재정,194185,2026-05-26 15:47:04
571,0,2026.05.04 ~ 2026.05.10,71,Die With A Smile,Lady Gaga\, Bruno Mars,136070,2026-05-26 15:47:04
572,0,2026.05.04 ~ 2026.05.10,72,FOCUS,Hearts2Hearts (하츠투하츠),43462,2026-05-26 15:47:04
573,0,2026.05.04 ~ 2026.05.10,73,사랑은 늘 도망가,임영웅,237669,2026-05-26 15:47:04
574,0,2026.05.04 ~ 2026.05.10,74,Never Ending Story,아이유,86574,2026-05-26 15:47:04
575,0,2026.05.04 ~ 2026.05.10,75,이 밤을 빌려 말해요,PLAVE,31251,2026-05-26 15:47:04
576,0,2026.05.04 ~ 2026.05.10,76,Flashback,엔플라잉 (N.Flying),57623,2026-05-26 15:47:04
577,0,2026.05.04 ~ 2026.05.10,77,Soda Pop,"KPop Demon Hunters Cast\, Danny Chung\, Saja Boys\, Andrew Choi\, Neckwav\, Kevin Woo\, samUIL Lee",116522,2026-05-26 15:47:04
578,0,2026.05.04 ~ 2026.05.10,78,NOT CUTE ANYMORE,아일릿(ILLIT),48184,2026-05-26 15:47:04
579,0,2026.05.04 ~ 2026.05.10,79,Magnetic,아일릿(ILLIT),146163,2026-05-26 15:47:04
580,0,2026.05.04 ~ 2026.05.10,80,하루에 하루만 더 (Stick With You),투모로우바이투게더,27778,2026-05-26 15:47:04
581,0,2026.05.04 ~ 2026.05.10,81,에피소드,이무진,142744,2026-05-26 15:47:04
582,0,2026.05.04 ~ 2026.05.10,82,FYA,방탄소년단,26520,2026-05-26 15:47:04
583,0,2026.05.04 ~ 2026.05.10,83,I AM,IVE (아이브),238663,2026-05-26 15:47:04
584,0,2026.05.04 ~ 2026.05.10,84,Dynamite,방탄소년단,465799,2026-05-26 15:47:04
585,0,2026.05.04 ~ 2026.05.10,85,시작의 아이,마크툽 (MAKTUB),85919,2026-05-26 15:47:04
586,0,2026.05.04 ~ 2026.05.10,86,봄 내음보다 너를,김나영,129674,2026-05-26 15:47:04
587,0,2026.05.04 ~ 2026.05.10,87,인사,범진,163553,2026-05-26 15:47:04
588,0,2026.05.04 ~ 2026.05.10,88,Hype Boy,NewJeans,315852,2026-05-26 15:47:04
589,0,2026.05.04 ~ 2026.05.10,89,Aliens,방탄소년단,25406,2026-05-26 15:47:04
590,0,2026.05.04 ~ 2026.05.10,90,Like Animals,방탄소년단,27031,2026-05-26 15:47:04
591,0,2026.05.04 ~ 2026.05.10,91,Sticky,NCT WISH,26050,2026-05-26 15:47:04
592,0,2026.05.04 ~ 2026.05.10,92,눈사람,정승환,309981,2026-05-26 15:47:04
593,0,2026.05.04 ~ 2026.05.10,93,XOXZ,IVE (아이브),55998,2026-05-26 15:47:04
594,0,2026.05.04 ~ 2026.05.10,94,TOO BAD (feat. Anderson .Paak),G-DRAGON,156073,2026-05-26 15:47:04
595,0,2026.05.04 ~ 2026.05.10,95,Merry Go Round,방탄소년단,24221,2026-05-26 15:47:04
596,0,2026.05.04 ~ 2026.05.10,96,한번 더 이별,이창섭,33668,2026-05-26 15:47:04
597,0,2026.05.04 ~ 2026.05.10,97,떠나가요\, 떠나지마요 : 시대를 초월한 마음,"순순희(기태)\, 백예슬",6249,2026-05-26 15:47:04
598,0,2026.05.04 ~ 2026.05.10,98,그래 늦지 않았어 (2025),"아샤트리\, 이예은\, 전건호",17337,2026-05-26 15:47:04
599,0,2026.05.04 ~ 2026.05.10,99,햇빛 bless you,AKMU (악뮤),9357,2026-05-26 15:47:04
600,0,2026.05.04 ~ 2026.05.10,100,One More Night,방탄소년단,23020,2026-05-26 15:47:04
601,0,2026.05.11 ~ 2026.05.17,1,소문의 낙원,AKMU (악뮤),74300,2026-05-26 15:47:04
602,0,2026.05.11 ~ 2026.05.17,2,기쁨\, 슬픔\, 아름다운 마음,AKMU (악뮤),79259,2026-05-26 15:47:04
603,0,2026.05.11 ~ 2026.05.17,3,REDRED,CORTIS (코르티스),44341,2026-05-26 15:47:04
604,0,2026.05.11 ~ 2026.05.17,4,It′s Me,아일릿(ILLIT),29584,2026-05-26 15:47:04
605,0,2026.05.11 ~ 2026.05.17,5,RUDE!,Hearts2Hearts (하츠투하츠),63368,2026-05-26 15:47:04
606,0,2026.05.11 ~ 2026.05.17,6,캐치 캐치,YENA (최예나),34066,2026-05-26 15:47:04
607,0,2026.05.11 ~ 2026.05.17,7,BANG BANG,IVE (아이브),64208,2026-05-26 15:47:04
608,0,2026.05.11 ~ 2026.05.17,8,사랑하게 될 거야,한로로,134530,2026-05-26 15:47:04
609,0,2026.05.11 ~ 2026.05.17,9,404 (New Era),KiiiKiii (키키),66002,2026-05-26 15:47:04
610,0,2026.05.11 ~ 2026.05.17,10,Drowning,WOODZ,300622,2026-05-26 15:47:04
611,0,2026.05.11 ~ 2026.05.17,11,0+0,한로로,106521,2026-05-26 15:47:04
612,0,2026.05.11 ~ 2026.05.17,12,Good Goodbye,화사 (HWASA),119761,2026-05-26 15:47:04
613,0,2026.05.11 ~ 2026.05.17,13,타임캡슐,다비치,72432,2026-05-26 15:47:04
614,0,2026.05.11 ~ 2026.05.17,14,Popcorn,도경수(D.O.),82182,2026-05-26 15:47:04
615,0,2026.05.11 ~ 2026.05.17,15,너에게 닿기를,10CM,151016,2026-05-26 15:47:04
616,0,2026.05.11 ~ 2026.05.17,16,멸종위기사랑,이찬혁,99361,2026-05-26 15:47:04
617,0,2026.05.11 ~ 2026.05.17,17,SWIM,방탄소년단,60888,2026-05-26 15:47:04
618,0,2026.05.11 ~ 2026.05.17,18,"어떻게 이별까지 사랑하겠어\, 널 사랑하는 거지",AKMU (악뮤),497436,2026-05-26 15:47:04
619,0,2026.05.11 ~ 2026.05.17,19,Blue Valentine,NMIXX,116957,2026-05-26 15:47:04
620,0,2026.05.11 ~ 2026.05.17,20,그대 작은 나의 세상이 되어,카더가든,83793,2026-05-26 15:47:04
621,0,2026.05.11 ~ 2026.05.17,21,어제보다 슬픈 오늘,우디 (Woody),85786,2026-05-26 15:47:04
622,0,2026.05.11 ~ 2026.05.17,22,뛰어(JUMP),BLACKPINK,97001,2026-05-26 15:47:04
623,0,2026.05.11 ~ 2026.05.17,23,Golden,"HUNTR/X\, EJAE\, AUDREY NUNA\, REI AMI\, KPop Demon Hunters Cast",192148,2026-05-26 15:47:04
624,0,2026.05.11 ~ 2026.05.17,24,너의 모든 순간,성시경,323978,2026-05-26 15:47:04
625,0,2026.05.11 ~ 2026.05.17,25,모르시나요(PROD.로코베리),조째즈,107849,2026-05-26 15:47:04
626,0,2026.05.11 ~ 2026.05.17,26,toxic till the end,로제 (ROSÉ),155503,2026-05-26 15:47:04
627,0,2026.05.11 ~ 2026.05.17,27,내게 사랑이 뭐냐고 물어본다면,로이킴,97854,2026-05-26 15:47:04
628,0,2026.05.11 ~ 2026.05.17,28,Body to Body,방탄소년단,46266,2026-05-26 15:47:04
629,0,2026.05.11 ~ 2026.05.17,29,Whiplash,aespa,153495,2026-05-26 15:47:04
630,0,2026.05.11 ~ 2026.05.17,30,천상연,이창섭,146871,2026-05-26 15:47:04
631,0,2026.05.11 ~ 2026.05.17,31,소나기,이클립스 (ECLIPSE),196586,2026-05-26 15:47:04
632,0,2026.05.11 ~ 2026.05.17,32,청춘만화,이무진,101491,2026-05-26 15:47:04
633,0,2026.05.11 ~ 2026.05.17,33,Heavy Serenade,NMIXX,34874,2026-05-26 15:47:04
634,0,2026.05.11 ~ 2026.05.17,34,TICK TOCK (Feat. ZICO) (Prod. by ZICO\, Crush),김하온 (HAON)\, Nosun\, Raf Sandou\, Marv\, 정준혁,39119,2026-05-26 15:47:04
635,0,2026.05.11 ~ 2026.05.17,35,HAPPY,DAY6 (데이식스),214995,2026-05-26 15:47:04
636,0,2026.05.11 ~ 2026.05.17,36,한 페이지가 될 수 있게,DAY6 (데이식스),368484,2026-05-26 15:47:04
637,0,2026.05.11 ~ 2026.05.17,37,like JENNIE,제니 (JENNIE),110573,2026-05-26 15:47:04
638,0,2026.05.11 ~ 2026.05.17,38,BLACKHOLE,IVE (아이브),39132,2026-05-26 15:47:04
639,0,2026.05.11 ~ 2026.05.17,39,그대만 있다면 (여름날 우리 X 너드커넥션 (Nerd Connection)),너드커넥션 (Nerd Connection),173241,2026-05-26 15:47:04
640,0,2026.05.11 ~ 2026.05.17,40,HOME SWEET HOME (feat. 태양\, 대성),G-DRAGON,230279,2026-05-26 15:47:04
641,0,2026.05.11 ~ 2026.05.17,41,사랑인가 봐,멜로망스,237136,2026-05-26 15:47:04
642,0,2026.05.11 ~ 2026.05.17,42,모든 날\, 모든 순간 (Every day\, Every Moment),폴킴,437967,2026-05-26 15:47:04
643,0,2026.05.11 ~ 2026.05.17,43,나는 반딧불,황가람,158947,2026-05-26 15:47:04
644,0,2026.05.11 ~ 2026.05.17,44,주저하는 연인들을 위해,잔나비,454223,2026-05-26 15:47:04
645,0,2026.05.11 ~ 2026.05.17,45,예뻤어,DAY6 (데이식스),381251,2026-05-26 15:47:04
646,0,2026.05.11 ~ 2026.05.17,46,청혼하지 않을 이유를 못 찾았어,이무진,73993,2026-05-26 15:47:04
647,0,2026.05.11 ~ 2026.05.17,47,Love Love Love (Feat. Yoong Jin Of Casker),에픽하이 (EPIK HIGH),123779,2026-05-26 15:47:04
648,0,2026.05.11 ~ 2026.05.17,48,SPAGHETTI (feat. j-hope of BTS),LE SSERAFIM (르세라핌)\, j-hope,51260,2026-05-26 15:47:04
649,0,2026.05.11 ~ 2026.05.17,49,첫 만남은 계획대로 되지 않아,TWS (투어스),174982,2026-05-26 15:47:04
650,0,2026.05.11 ~ 2026.05.17,50,오늘만 I LOVE YOU,BOYNEXTDOOR,186448,2026-05-26 15:47:04
651,0,2026.05.11 ~ 2026.05.17,51,사랑은 봄비처럼...이별은 겨울비처럼...,임현정,69381,2026-05-26 15:47:04
652,0,2026.05.11 ~ 2026.05.17,52,FAMOUS,ALLDAY PROJECT,131650,2026-05-26 15:47:04
653,0,2026.05.11 ~ 2026.05.17,53,눈을 감아도(2026),순순희(지환),13439,2026-05-26 15:47:04
654,0,2026.05.11 ~ 2026.05.17,54,Welcome to the Show,DAY6 (데이식스),199563,2026-05-26 15:47:04
655,0,2026.05.11 ~ 2026.05.17,55,Flower,오반(OVAN),87181,2026-05-26 15:47:04
656,0,2026.05.11 ~ 2026.05.17,56,APT.,로제 (ROSÉ)\, Bruno Mars,221041,2026-05-26 15:47:04
657,0,2026.05.11 ~ 2026.05.17,57,KISS KISS KISS (Feat. 선우 (THE BOYZ)) (Prod. by Hukky Shibaseki),"NOWIMYOUNG (나우아임영)\, Royal 44",30182,2026-05-26 15:47:04
658,0,2026.05.11 ~ 2026.05.17,58,시작의 아이 ❍,"박다혜\, 마크툽 (MAKTUB)",71470,2026-05-26 15:47:04
559,0,2026.05.11 ~ 2026.05.17,59,STYLE,Hearts2Hearts (하츠투하츠),60831,2026-05-26 15:47:04
660,0,2026.05.11 ~ 2026.05.17,60,달리 표현할 수 없어요,로이킴,41973,2026-05-26 15:47:04
661,0,2026.05.11 ~ 2026.05.17,61,2.0,방탄소년단,29895,2026-05-26 15:47:04
662,0,2026.05.11 ~ 2026.05.17,62,Seven (feat. Latto) - Clean Ver.,정국,231559,2026-05-26 15:47:04
663,0,2026.05.11 ~ 2026.05.17,63,REBEL HEART,IVE (아이브),120777,2026-05-26 15:47:04
664,0,2026.05.11 ~ 2026.05.17,64,다정히 내 이름을 부르면,"경서예지\, 전건호",223789,2026-05-26 15:47:04
665,0,2026.05.11 ~ 2026.05.17,65,봄날,방탄소년단,509159,2026-05-26 15:47:04
666,0,2026.05.11 ~ 2026.05.17,66,Love wins all,아이유,223529,2026-05-26 15:47:04
667,0,2026.05.11 ~ 2026.05.17,67,ONE MORE TIME,ALLDAY PROJECT,61414,2026-05-26 15:47:04
668,0,2026.05.11 ~ 2026.05.17,68,OVERDRIVE,TWS (투어스),44529,2026-05-26 15:47:04
669,0,2026.05.11 ~ 2026.05.17,69,WDA (Whole Different Animal) (Feat. G-DRAGON),aespa,16249,2026-05-26 15:47:04
670,0,2026.05.11 ~ 2026.05.17,70,헤어지자 말해요,박재정,194185,2026-05-26 15:47:04
671,0,2026.05.11 ~ 2026.05.17,71,Hooligan,방탄소년단,31309,2026-05-26 15:47:04
672,0,2026.05.11 ~ 2026.05.17,72,Die With A Smile,Lady Gaga\, Bruno Mars,136070,2026-05-26 15:47:04
673,0,2026.05.11 ~ 2026.05.17,73,FOCUS,Hearts2Hearts (하츠투하츠),43462,2026-05-26 15:47:04
674,0,2026.05.11 ~ 2026.05.17,74,Magnetic,아일릿(ILLIT),146163,2026-05-26 15:47:04
675,0,2026.05.11 ~ 2026.05.17,75,Never Ending Story,아이유,86574,2026-05-26 15:47:04
676,0,2026.05.11 ~ 2026.05.17,76,사랑은 늘 도망가,임영웅,237669,2026-05-26 15:47:04
677,0,2026.05.11 ~ 2026.05.17,77,NOT CUTE ANYMORE,아일릿(ILLIT),48184,2026-05-26 15:47:04
678,0,2026.05.11 ~ 2026.05.17,78,봄 내음보다 너를,김나영,129674,2026-05-26 15:47:04
679,0,2026.05.11 ~ 2026.05.17,79,Flashback,엔플라잉 (N.Flying),57623,2026-05-26 15:47:04
680,0,2026.05.11 ~ 2026.05.17,80,Soda Pop,"KPop Demon Hunters Cast\, Danny Chung\, Saja Boys\, Andrew Choi\, Neckwav\, Kevin Woo\, samUIL Lee",116522,2026-05-26 15:47:04
681,0,2026.05.11 ~ 2026.05.17,81,에피소드,이무진,142745,2026-05-26 15:47:04
682,0,2026.05.11 ~ 2026.05.17,82,Ode to Love,NCT WISH,36143,2026-05-26 15:47:04
683,0,2026.05.11 ~ 2026.05.17,83,I AM,IVE (아이브),238663,2026-05-26 15:47:04
684,0,2026.05.11 ~ 2026.05.17,84,이 밤을 빌려 말해요,PLAVE,31251,2026-05-26 15:47:04
685,0,2026.05.11 ~ 2026.05.17,85,시작의 아이,마크툽 (MAKTUB),85919,2026-05-26 15:47:04
